date,tweet_id,processed_tweets,anger,fear,sadness,disgust,joy,anger-disgust
2023-05-08,"tag:search.twitter.com,2005:1655624543317241880",rt mehmetzeo16 maxs arz 40 milyon adet dolaşımda 17 milyon adet vulkania var mcap 600 k ve çok düşük bence böyle bir proje için çok u,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655625858663559180",rt yelizle0019 gene süper videonun devamı bıraktım linke abone olabilirsin i̇zleyebilirsin t co 1y6s7se7kp 173 adet video bütü,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655627013774880788",rt mehmetzeo16 maxs arz 40 milyon adet dolaşımda 17 milyon adet vulkania var mcap 600 k ve çok düşük bence böyle bir proje için çok u,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655627436141293571",rt mislinatarott çekiliş yapalıım iki kişiye iskambil aşk açılımıbir kişiye iki kart tarot açlımıiki kişiye de bir adet evet hayır s,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655627788043288577",rt aggressivoo şanslı bir kişiye 1 adet tshirt veriyoruz katılım için yapmanız gerekenler aggressivoo hesabını takip etmek yor,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655628197835288626",rt tyrannosurusrex tusas_tr genel müdürü temel_kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yur,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655628452429541381",rt mellyimm bir adet bebek aşkım çok guzelsinnn elsed elifnuryel t co mohptlfhaw,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655629454876585988",rt unasempre çeki̇li̇ş zamani 2 kişiye 1 er adet seçeceği tişörtü hediye ediyoruz bu hesabı takip edip bu tweet i rt leyin sonu,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655629966589976592",rt tyrannosurusrex tusas_tr genel müdürü temel_kotil şu anda ayda 5 adet anka üretiyoruz i̇çeride ihtiyaç yok dışarı satıyoruz,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655630472825692195",rt sanayisavunmatr tusaş genel müdürü prof dr temel kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yurt,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655630938372550657",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655631275208630297",rt tyrannosurusrex tusas_tr genel müdürü temel_kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yur,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655631300793884684",metacoin in toplam arzı ise 10 milyar adet ile sınırlandırıldı t co gcbpfybtyy metaairdrop airdrop,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655631411515121678",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655631872477609984",eksun eksun gıda ortalama 60 54 fiyattan 16 500 adet pay geri alımı yaptı,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655631912726044673",rt sanayisavunmatr tusaş genel müdürü prof dr temel kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yurt,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655631986126405632",rt celebiteamss bu akşamki bölümünden 4 adet güzellik bıraktım aşağıya yasakelma t co auctqh4rvi,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655632558665654295",lkmnh lokman hekim ortalama 17 70 fiyattan 20 000 adet pay geri alımı yaptı,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655632800651919360",rt sanayisavunmatr tusaş genel müdürü prof dr temel kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yurt,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655632935314153473",acsel acıpayam selülöz bugün ortalama 49 97 tl fiyattan 7 286 adet hisse geri alımı yapmıştır bigch cvkmd t co 8rfdy3bcd1,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655633364383064079",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655633745653661696",fenerbahçe ve galatasaray seri 15 adet penaltı atsın kazanan şampiyon olsun böyle boşuna masraf oluyor elektiriği t co bf8pc7w9su,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655633806034890757",haberglobal 2000 sonrası emeklilikte adet istiyoruz sayın bakanım bizde bu ülkenin vatandaşıyız,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655635137734770688",rt tyrannosurusrex tusas_tr genel müdürü temel_kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yur,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655636010561069075",hdpdemirtas düşünsenize eski parayla kentilyon sayın salim şen 418 milyar parayı tasvir ederken 1100 adet tır dolu t co n44aurupow,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655636457254445084",rt gizliservis06 kosova ya 5 adet bayraktar tb2 i̇ha teslim edildi,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655636489991081985",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655637062924607492",rt gizliservis06 kosova ya 5 adet bayraktar tb2 i̇ha teslim edildi,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655637247058665480",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655637272618758149",rt halka_arz_bilgi bien yapı arz bilgileri bieny 86 791 342 adet toplam lot 42 80 tl fiyat bireysele ayrılan 39 779 365 lot,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655637216020910081",rt tyrannosurusrex tusas_tr genel müdürü temel_kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yur,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655637515879997459",rt sanayisavunmatr tusaş genel müdürü prof dr temel kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yurt,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655637872815353857",bien yapı arz bilgileri bieny 86 791 342 adet toplam lot 42 80 tl fiyat bireysele ayrılan 39 779 365 lot t co 0okxlndriz,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655638796422070273",rt bycoinhunter flex executelaunch mexc listelemesi geldi bunu kutlamak için 8 650 520 000 adet airdrop etkinliği var 50k,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655639645365870593",bien yapı arz bilgileri bieny 86 791 342 adet toplam lot 42 80 tl fiyat talep toplama tarihleri 11 12 mayıs perşembe cuma,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655639967895281665",bycoinhunter adroid kullanıyorum google playde 2 adet eva wallet var ikisinide indirdim fakat iki programda açılı t co a5yofkvmde,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655640441407037449",sunucu nun elini sıkması için yağmur u yönlendiren bir adet barış şaşkın ördeklerim kançiçekleri t co mauhmsetrj,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655640299249491971",rt ridvankan1 perşembe cuma günleri bieny halka arzına 25 adet 1070 tl öntaleple katılıyorum,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655640899039158288",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655641195568066561",metacoin in toplam arzı ise 10 milyar adet ile sınırlandırıldı t co qopvsggnzg metaairdrop airdrop sende katıl,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655641496295464977",rt halka_arz_bilgi bien yapı arz bilgileri bieny 86 791 342 adet toplam lot 42 80 tl fiyat bireysele ayrılan 39 779 365 lot,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655642671128494085",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655642873289662473",kayseri şeker fabrikası nın 106 000 000 adet payının pay başına 16 27 tl fiyattan halka arzına spk tarafından onay t co 4yqh2ll6mv,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655643396730413059",rt yldrrrm7 sunucu nun elini sıkması için yağmur u yönlendiren bir adet barış şaşkın ördeklerim kançiçekleri t co mauhmsetrj,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655644071187161088",gkhan_kahrama 2 milyon insan demek 50 adet 40 000 kişilik full stadyum demek o alanı önce 50 ye böl de öyle bak bakalım şaka gibisiniz,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655644804754055168",daha demin 2 adet gomis gördüm yemin ederim,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655645002729414693",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655645058920505356",rt solakogiu bigch halka arzına 1 886 951 yatırımcı katılmıştır yatırımcı başına en çok 17 adet pay dağıtılmıştır t co stey9iw,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655645475012263936",yusuf_demrci34 2000lereadalethaktır adet istiyoruz 1 güne 17 yıl adalet mı,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655645611746549795",bien yapı arz bilgileri bieny 86 791 342 adet toplam lot 42 80 tl fiyat bireysele ayrılan 39 779 365 t co s4iiy3rejb,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655646726605135881",rt tyrannosurusrex tusas_tr genel müdürü temel_kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yur,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655646524443877395",bu da bir mint işlemi örneği 666 adet caaw mintledim bana maliyeti yanılmıyorsam 20 25 idi t co yp7gh8zbqg,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655647781451620358",rt sanayisavunmatr tusaş genel müdürü prof dr temel kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yurt,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655648050310782976",rt tyrannosurusrex tusas_tr genel müdürü temel_kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yur,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655648848499335177",rt yagmurderin04 4 99 aylık 550 adet porno satın almak istersen whatsapp 05357757575 t co puljdvzix2 pic_poster trannyama,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655649152565403672",rt piyasatahmin nthol net holding bugün 9 45 9 59 tl fiyat aralığından 70 000 adet hisse geri alımı yapmıştır,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655649100166201344",zoren zorlu holding tarafından 22 214 000 adet payın borsa da işlem görebilmesi için mkk ya kaydileştirme başvur t co chpceipekh,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655649591319052288",rt borsaciidayi yeğenlerim 5 adet hisse takip edicem bu hafta cvkmd oncsm alfas jants hktm rt ve beğeni yapalım yeğenlerim,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655649927270129672",rt savunmasanayist sahil güvenlik komutanlığı için 2 6 adet 600 sınıfı sahil güvenlik gemisi tedarik edilecek yurt içi geliştirme mod,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655652302483513354",rt sanayisavunmatr tusaş genel müdürü prof dr temel kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yurt,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655653275570429971",rt umutlu_cam akademikzam 1 adet boardmarker 75 tl öğretim görevlisi 1 saat ek ders ücreti 70 tl bu nedenle zam talep ediyoruz,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655653788529590272",rt tyrannosurusrex tusas_tr genel müdürü temel_kotil şu anda ayda 5 adet anka i̇ha üretiyoruz ayda 10 adede çıkartacağız yur,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655654074581131300",rt mmustafasaltan son_chekirge sonceneviz bu sonuca kargalarbilegüler otobüs sayısı 10 000 adet x 50 kişi otobüs kapasitesi 500 00,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655654170232234004",cinsiyetçiliği ırkçılığı militarizmi şiddeti adet edinmiş bu güruh hepiniz hepiniz yargılanacaksınız,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655654309881585677",rt cn_hmza çeki̇li̇ş zamani 10 kişiye 15 er adet 150 am fan token hediye ediyorum cn_hmza hesabımı takip et paribucom u ta,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655655519950872594",rt jrkripto suinetwork ön satışından kazandığım 10 000 adet sui hediye ediyorum piyasa değeri tahmini toplamda 30 000 her ay 5 şans,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655656113860231168",rt nihatgneolu 08 05 2023 tarihinde şanlıurfa da ikamet ettiğim evin önünden sabah saat 05 30da iki adet zencir halatla bağlı olan 16 ai,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655656144474447872",forestisback478 paraffinum_69 tebkurumsal sana bir adet uyuz majistrali yapayim bir seyim kalmaz,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655656270743871507",rt okyanusunkallbi arkadaşlar hastamız lütfiye toker hacettepe de dahiliye yoğun bakımında hastaneye 10 adet kan borcu bulunmaktadır bo,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655656571894915074",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655656776987996160",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655656870919512064",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657056756539392",bugün kotondestek koton dan doğum günü için çocuğuma 1 hafta önce alınan 2 adet ürünü değiştirmek için t co yhp5z0gurx,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657000535990273",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657279864094720",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657205641748487",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657176273174530",kuyas kuyaş yatırım bugün ortalama 29 26 tl fiyattan 100 000 adet hisse geri alımı yapmıştır borsa hisse t co tu4xo369ye,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657154890674178",yönetim kurulumuzun 24 04 2023 tarihli kararı kapsamında bugüne kadar toplam 4 300 000 adet pay geri alınmış olup t co euxmiukgbc,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657074771087360",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657412437704706",rt yagmurderin04 yagmurderin22 linke tıklayarak 700 adet pornomu izleyebilirsiniz click on the link watch my 700 pieces of porn s,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657468192587777",çardak eği̇ti̇m kampüsü24 derslikli i̇mam hatip lisesi 24 derslikli mesleki teknik anadolu lisesi 3 adet atölye t co ov3ehrujnl,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657485837934600",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657768114593799",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657771876884488",chrolloluci21 ww3mediaa polonya ukraynaya 10 adet savaş uçağı teslim etmiş o uçakları polonyalı pilotlar kullanıyo büyük ihtimal,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657757612056579",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655657866668154887",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655658148957503488",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655658362862706697",rt temizkalpliouz trivelasports_ orucu 3 adet hurma ve yarım bardak sütle acmış eli bandajlı benzema,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655658740735942658",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655658931165843456",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655658997880332293",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655659783867834369",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655659987719290882",rt piyasatahmin lkmnh lokman hekim bugün ortalama 17 70 tl fiyattan 20 000 adet hisse geri alımı yapmıştır,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655660383233888257",rt yelizle0019 gene süper videonun devamı bıraktım linke abone olabilirsin i̇zleyebilirsin t co 1y6s7se7kp 173 adet video bütü,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655660939843100672",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655661592044773389",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655661438113816585",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655661352529154048",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655661509819637776",ldr turizm nisan ayında 45 adet araç satın aldı böylelikle 2023 yılında yapılan toplam araç alımı 227 adet olara t co 6pefurabaz,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655661713276936202",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655661987131424769",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655662083197861895",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655662120942411776",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655662145273470976",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655662187619164183",ihlgm ihlas ihlas tarafından 1 43 tl fiyattan 12 471 097 adet pay alınırken ihlas ın ihlgm deki payı 21 07 ye t co zgtfnwe8ew,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655662281177419777",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655662238823337989",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655662358763560961",rt 4_isci son düzlükte akıllarına geldiğimiz ozsagliksen saat 21 00 da adet yerini bulsun etkinliği düzenliyor hashtag paylaşıldığında,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655662948466012160",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655662998826917892",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655663060890034186",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655663333498822666",kervan gıda son alımıyla toplamda 2 335 453 adet hisseyi geri almıştır krvgd alımların şirket sermayesine o t co ugjhznaoad,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655663458925289490",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655664460508299266",rt jrkripto suinetwork ön satışından kazandığım 10 000 adet sui hediye ediyorum piyasa değeri tahmini toplamda 30 000 her ay 5 şans,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655665100978638848",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655665516227313667",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655665468428918798",rt aggressivoo şanslı bir kişiye 1 adet tshirt veriyoruz katılım için yapmanız gerekenler aggressivoo hesabını takip etmek yor,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655665775036751872",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655665775011680257",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655666211647004682",çok sık hasta oluyorsanız benim yaptığım hatayı yapmayın bir kaç adet ilac içince hemen iyileştim deyip bırakıyordu t co voh5y12l5q,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655666490161393665",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655666597527166983",rt gizliservis06 kosova ya 5 adet bayraktar tb2 i̇ha teslim edildi,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655667128123400209",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655667264438280196",bpthaber 1 adet işgalci azaldi kendi kendini imha ettigi icin fatiha okuyorum arkasindan,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655667568919584786",rt kiziltim_ baykar kosova ya 5 adetbayraktar tb 2 i̇ha teslim etti,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655667957329002496",rt didiergala bu akşam ki galibiyetimizin şerefine 4 adet icardi yeni sezon forması hediye ediyorumyapman gereken bu twiti beğenip beni,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655669002520109065",rt mikroekonomist big chefs bi̇gch17 adet dağıtılmıştır yatırımcılarına hayırlı olsun,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655669857763860504",metacoin in toplam arzı ise 10 milyar adet ile sınırlandırıldı t co wilnq3aegd metaairdrop airdrop,0,0,0,0,0,0
2023-05-08,"tag:search.twitter.com,2005:1655670639988973587",rt gizliservis06 kosova ya 5 adet bayraktar tb2 i̇ha teslim edildi,0,0,0,0,0,0
